that cannot disengaged or disentangled,inextricabilis
thread,
string,filum
Icarus,Icarus
mold out,effingo
read through,perlego
Deiphobe,Deiphobe
spectacle,
(pl.) the seats for the audience,spectaculum
herd,
flock,grex
arrange,
adorn,como
go to,
visit,
survey,obeo
foreknowing,
prescient,praescius
not due,indebitus
undertake,
equip,
educate,instituo
mocking,
mockery,ludibrium
by so much,tanto
raving,
savage,
mad,
raging,rabidus
finish,
complete,defungor
venturing,audens
bellow again or loudly,
resound,remugio
prick,
spur,stimulus
anticipate,
advise,praecipio
marsh,palus
put in charge,praeficio
Orpheus,Orpheus
lute string,fides
harmonious,canorus
Pollux,Pollux
buy back,
purchase,
buy out of slavery,redimo
Theseus,Theseus
going down,
descent,descensus
carry forth,
carry up,eveho
Cocytus,Cocytus
surround,circumvenio
swim upon or over,inno
valley completely enclosed by hills,
valley,convallis
covered or secret place,
partitive,opertum
golden–haired,auricomus
pluck off,
crop,decerpo
put forth leaves,frondesco
mine,
metal,metallum
track,
trace,vestigo
defile,incesto
decree,
decision,consultum
Styx,Styx
result,eventus
join together,
interweave,sero
lay earth on anything,
inhume,humo
son or descendant of Aeolus,Aeolides
an augur's staff,
wind instrument,lituus
lower,inferior
shellfish,
cockle shell,concha
foaming,spumosus
the pitch–pine,
the pine,picea
smite,ico
pertaining the ash tree,fraxineus
easily split,fissilis
roll to,advolvo
truly,vere
shade,opaco
go,prodeo
having smell,
aromatic,olens
seat one’s self,
perch,sido
of different color,discolor
wintry,brumalis
the mistletoe,viscum
green,vireo
plant,semino
thin plate of metal,
gold–foil,bractea
break back,
break off,refringo
the end,supremum
adorn,decoro
warm,
hot,calidus
weep much,
weep over,defleo
bier,feretrum
service,
ministry,ministerium
burn,cremo
of frankincense,tureus
oil,olivum
drinking readily,
absorbent,bibulus
Corynaeus,Corynaeus
bear round,
pass around,circumfero
quick,properus
gaping,
throat,hiatus
consisting of jagged stone,scrupeus
winged creature,
bird,volans
cause incline,
turn into,invergo
bristle,
stiff hair,saeta
libation,
sacrifice,libamen
plowshare,
knife,culter
lay the foundation,
begin,incoho
pour over or upon,superfundo
outside the shrine,
profane,
no sacred,profanus
need,opus
hesitant,
cowardly,
timid,timidus
Phlegethon,Phlegethon
dip,mergo
sickness,
disease,morbus
desperate,
crime–inducing,malesuadus
poverty,
need,
want,egestas
deadly,mortifer
disagreement,
dissention,discordia
viperous,vipereus
an elm tree,ulmus
in stall or standing–place,
stay,stabulo
hundredfold,centumgeminus
Briareus,Briareus
beast,belua
Lerna,Lerna
fearfully,horrendum
three–bodied,tricorpor
taught,
learned,
skilled,doctus
pertaining Tartarus,
Tartarean,Tartareus
dirt,caenum
chasm,vorago
very hot,
burn,
seethe,
fret,aestuo
carrier,
ferryman,portitor
foulness,squalor
Charon,Charon
hoariness,canities
dirty,
sordid,sordidus
rust–colored,ferrugineus
carry up often,subvecto
small boat,
rowboat,cumba
fall,autumnus
move from beneath,
remove,summoveo
bluish,
envious,lividus
carry across or over,transporto
send to,
admit,admitto
Leucaspis,Leucaspis
windy,
stormy,ventosus
deceive,deludo
violent,
savage,violentus
pleasant,
delightful,
agreeable,iucundus
unconquered,invictus
of Velia,
Velian,Velinus
she who brings forth,
mother,creatrix
serious,severus
not commanded,iniussus
little while,parumper
rattle,
complain loudly about,increpo
from over there,istinc
drowsy,soporus
convey,vecto
Pirithous,Pirithous
attack,
attempt,adorior
Amphrysius,Amphrysius
door–keeper,ianitor
continually,
eternally,aeternum
bark,latro
uncle,patruus
venerable,
deserving of respect,venerabilis
cavity,alveus
stitched together,sutilis
full of cracks,
leaky,rimosus
mud,
slime,limus
dark,
sea–green,glaucus
abandon,expono
Cerberus,Cerberus
triple voiced,
three–throated,trifaux
treat,
medicate (with),
dye (with),medico
mouthful,offa
windpipe,
throat,guttur
wailing,vagitus
not capable of speech,
an infant,infans
judge,
juror,iudex
an investigator,
investigation,quaesitor
Minos,Minos
hate,perodi
narrow or straitened circumstances,
poverty,pauperies
unlovely,inamabilis
9 times,noviens
enclose,
control,coerceo
melting,tabes
eat through or completely,
eat up,
consume,peredo
of myrtle,myrteus
Phaedra,Phaedra
Procris,Procris
Eriphyl(name),Eriphyla
Evadne,Evadne
Laodamia,Laodamia
Caeneus,Caeneus
form,
shape,figura
thorny,
rugged,sentus
able,queo
departure,discessus
of Marpesus (mountain),Marpesius
shady,umbrifer
former,pristinus
crowd together,frequento
Tydeus,Tydeus
Parthenopaeus,Parthenopaeus
Adrastus ,Adrastus
liable fall,
doomed,caducus
Medon,Medon
Thersilochus,Thersilochus
Antenorides,Antenorides
Polyboetes,Polyboetes
Idaeus (name),Idaeus
collect,
transfer,
move,confero
render vain,
frustrate,frustror
yawn,hio
lacerate,lanio
cruelly,
barbarously,crudeliter
dishonorable,
ignominious,inhonestus
nostril,naris
slaughter,strages
foot soldier,pedes
crying Euhan! shrieking madly,euhans
lead around,circumduco
move away,amoveo
one giving encouragement or inciting,
an instigator,hortator
yoke or team of four horses,quadrigae
split apart,findo
Elysian,
of the Elysian fields,Elysius
that which cannot overcome,adamas
Tisiphone,Tisiphone
sleepless,exsomnis
chain,
fetter,catena
Rhadamanthus,Rhadamanthus
scatter,
divulge,
differ,differo
hurtful,
guilty,sons
causing fearful sound,horrisonus
custody,
protection,
prisoner,custodia
water–serpent,
snake,hydra
looking up,
upward views,
distance upward,suspectus
Titanian,
of Titanian origin,Titanius
the stepsons of Aloeus,Aloidae
tear off or away,
cancel,rescindo
Salmoneus,Salmoneus
imitate,imitor
that can imitated,imitabilis
horn–hoofed,cornipes
striking or beating,
tramp,pulsus
smoky,fumeus
Tityos,Tityos
all–producing,omniparens
foster–son,alumnus
Roman acre,iugerum
stretch forth,porrigo
vulture,vultur
hooked,obuncus
immortal,immortalis
the liver,iecur
bringing forth,fecundus
force open in cracks (fig.),rimor
fiber,fibra
born again,
reproduced,
grow again,renascor
Lapitha,Lapitha
Ixion,Ixion
like,
similar to,adsimilis
sacred the guardian spirit,
genial,genialis
support,fulcrum
magnificent,
royal,regificus
lie near or by,accubo
rise up,
rise,exsurgo
client (of patron),
dependent,cliens
riches,
wealth,divitia
adultery,adulterium
draw apart,
draw,distringo
Phlegyas,Phlegyas
run through or over,percurro
an arch,
vault,
brothel,fornix
green or grassy spot,
lawn or meadow,virectum
clothe,vestio
circling dance,chorea
speak against,obloquor
comb,
shell-fish,
scallop,pecten
of ivory,eburneus
originally Paean,Paean
sweet–smelling,odoratus
from above,superne
Eridanus,Eridanus
cultivate completely,
refine,excolo
Musaeus,Musaeus
stand forth or out,
rise above,exsto
meadow,pratum
inhabit,
dwell,incolo
till again,
(fig.),recolo
estimate from the beginning,
reckon,recenseo
distinguish by number,dinumero
moisten,rigo
sequestered,seclusus
swim in front of or by,
(fig.),praenato
countless,innumerus
lily,lilium
make noise,
murmur,strepo
oblivion,oblivium
drink,poto
(introducing questions with note of surprise or indignation: can it that…?),anne
liveliness,
activity,
vigor,vigor
guilty,
hurtful,noxius
earthen,terrenus
see distinctly,dispicio
completely,
utterly,funditus
bodily,corporeus
grow into,inolesco
wash out or away,eluo
from that place,exinde
artless,
naïve,
lacking guile,simplex
assembly,conventus
bright,illustris
Silvius,Silvius
Lavinia,Lavinia
Procas,Proca
Numitor,Numitor
of citizen,civilis
Nomentum,Nomentum
Gabii (place),Gabii
Fidena,Fidena
of Collatia,Collatinus
of or from the Pometii,Pometius
Castrum Inui,Castrum
another name for god Pan,Inuus
Bola,Bola
Cor(town),Cor(town)
Berecyntius,Berecyntius
Augustus,Augustus
Saturnus,Saturnus
belonging India,
Indian,
native american (neo-Latin),Indus
bring forth,profero
heaven–bearing,caelifer
of the Caspian Sea,
Caspian,Caspius
pertaining the Maetoae,Maeotius
sevenfold,septemgeminus
Nilus,Nilus
bronze–footed,aeripes
even though,licet
render peaceful,
quiet,paco
covered in vines,pampineus
Bacchus,
Dionysus,Liber
Nys(town),Nysa
covered over with gray,incanus
Cures,Cures
Tullus (name),Tullus
arrogant,iactans
Ancus,Ancus
public,popularis
Tarquinius,Tarquinius
Brutus ,Brutus
bundle,
burden,fascis
consul,consul
freedom,libertas
in whatever way,
however,
according as,
whenever,
at any event,
at any rate,utcumque
Decii,Decii
Drusus,Drusus
Torquatus (name),Torquatus
Camillus,Camillus
Monoecus,Monoecus
grow accustomed to,assuesco
triumph,triumpho
the Capitol,Capitolium
Corinth (town),Corinthus
violate,
desecrate,
defile,temero
Ca(name),Cato
Cossus,Cossus
Gracchus,Gracchus
one of the Scipios,Scipiades
small estate,parvum
Fabricius,Fabricius
Serranus,Serranus
Fabius,Fabius
Maximus,Maximus
restore,restituo
comp.,
mollius (mollis),
softly,
gently,
sweetly,molliter
going,
passage,meatus
Marcellus,Marcellus
Gaul,Gallus
warring,
rebellious,rebellis
around (adv. and prep. +acc.),circa
that which is fastened forward or along,
the layer of vine,
offspring,propago
of Romulus,
Romulean,Romulus
dig,fodio
spur,calcar
the shoulder,armus
place heap on heap,accumulo
perform (+ acc. or abl.) ,fungor
Latinus,Latinus
made of horn,corneus
Caieta,Caieta
straight,
direct,rectus
of Aeneas,Aeneius
funeral rites,exsequiae
shine,splendeo
trembling,tremulus
of Circe,Circaeus
difficult of approach,
perilous approached,inaccessus
daughter,filia
cedar,cedrus
clear,
clever,argutus
bristle–bearing,saetiger
bear,ursus
so as pass by,
past,
beyond,
except,praeter
intensely hot,
blazing,fervidus
yellowish,luteus
an oar,tonsa
Erato,Erato
position,status
Faunus,Faunus
Marica,Marica
Picus (name),Picus
marriageable,nubilis
Turnus,Turnus
grandfather,atavus
palace,regia
join to,
connect,adiungo
an omen,portentum
fear,terror
interchangeable,,mutuus
multitude,
swarm,examen
smoking,fumidus
prophetic,fatidicus
Albunea,Albunea
poisonous,mephitis
conversation,colloquium
having two teeth,
sacrificial animal,bidens
propped up,
supported,effultus
run back,
return,recurro
tie up,
bind fast,religo
of fine wheat,adoreus
cake,libum
fruit,pomum
want,penuria
crust,crustum
opening,
wide,patulus
anything quadriform,
one of the equal quarters of wheaten loaf or cake,quadra
speak playfully,
sport,adludo
call upon,
invoke,invoco
spread abroad,dido
Numicus,Numicus
begotten of,satus
speaker,orator
holy,augustus
ditch,fossa
feather,
wing,pinna
eldest,
youthful,primaevus
tame,
train,domito
ride before,praevehor
of grandfather,
ancestral,avitus
place of assembly,
Roman senate,
court,curia
Italus,Italus
Sabine,Sabinus
vine–planter,vitisator
Ianus,Ianus
two–faced,
double–faced,bifrons
pertaining Quirinus or Romulus,Quirinalis
togof purple cloth,trabea
small figure-of-eight shield,ancile
Auruncan,
of Aurunca,Auruncus
Phrygia,Phrygia
Samothracia,Samothracia
poured forth,
overflowing,
thronging,effusus
an impelling,
performance (of an act or thing),actus
washing away,diluvium
harmless,innocuus
disgraceful,
bringing disgrace,indecor
decay,abolesco
headband,
turban,
tiara,tiara
unmoved,immobilis
wealth,opulentia
shudder greatly,
shudder at,exhorresco
divine,auguro
pick out,
select,eligo
wing–footed,alipes
tapestry,tapetum
artificial,
skillful,
cunningly wrought,daedalus
illegitimate,nothus
create,
produce,creo
of Inachus,
Inachian,Inachius
it concerns,refert
Phryx,Phryx
satisfy,exsaturo
destroy,perdo
Calydon,Calydon
unattempted,inausus
pay,
wages,
article for sale,
commodity,merces
endow,doto
Bellona,
Roman goddess of war,Bellona
Cisseis,Cisseis
with young,praegnans
deadly,funestus
grief–inducing,luctificus
Allecto,Allecto
Plu(god),Pluto
spring out,
sprout,pullulo
make pointed,acuo
work,opera
go round,
go about,ambio
Gorgonian,Gorgoneus
Amata,Amata
cook,coquo
put under,
place or fasten under,subdo
touching,
touch,attactus
twisted,
winding,tortilis
take in,percipio
having been accustomed,solitus
much,
greatly,multa
robber,praedo
Lacedaemon,Lacedaemon
free,liber
situated apart,dissideo
Inachus,Inachus
Acrisius,Acrisius
raging,furialis
dilute with water,
craze,
p.,lympho
turning,
spinning,volubilis
the box tree,
(meton.),buxus
blow,
wound,
lashing,plaga
fly away,evolo
woo!,euhoe
and indeed,etenim
the stalk of plant,
staff wreathed with ivy and vine–leaves,thyrsus
gird on,incingo
sustain,
able to,
endure,sustineo
hurrah! oh!,io
of the hair,crinalis
dark,
dusky,fuscus
pertaining Acrisione or Danae,Acrisioneus
Danae,Danae
Arde(name),Ardea
change the form,transformo
wrinkle,ruga
Calybe,Calybe
old woman,anus
gift,
endowment,
dowry,dos
openly,palam
hiss,sibilo
fiery,
flaming,flammeus
noise,sonor
of twigs,virgeus
bring or put under or up to,
supply,suggero
abound,exubero
encourage,exhortor
of Cocytus (river),Cocytius
the sons of Tyrrheus,Tyrrhidae
nourish,nutrio
Tyrrheus,Tyrrheus
Silvia,Silvia
equip,
decorate,orno
comb,pecto
pertaining an owner,erilis
green,virido
exceptional,
distinguished,eximius
set on fire from beneath,
(fig.),succendo
the groin,ile
firebrand,
brand,torris
burnt,obustus
split in four parts,quadrifidus
wildly,immane
obtain,
meet,nanciscor
pertaining shepherds,pastoralis
curving back or round,recurvus
tremble,contremo
sulphureous,sulphureus
Nar,Nar
Venilus,Velinus
trumpet,bucina
stake,
palisade,sudes
burn at the point,praeuro
darkness,
cloud,nubilum
Almo,Almo
Galaesus,Galaesus
5,
5th,quinque
bleat,
subst.,balo
drench,
permeate,
wet,
stain,imbuo
friendship,amicitia
since indeed,quandoquidem
sprinkle over,
besprinkle,respergo
sufficiently,
enough,abunde
hand hand,comminus
freely,
without restraint,licenter
illustrious,
famous,nobilis
Ampsanctus (lake),Ampsanctus
on or from either side,utrimque
crashing,
roaring,fragosus
cave,specus
breathing–place,
(fig.),spiraculum
pest–bringing,pestifer
call witness,
conjure,obtestor
mingle with,admisceo
dance in honor of Bacchus,
wild dance,thiasus
overturn,
overthrow,
throw down,perverto
seaweed,alga
nod,
will,nutus
guilty of impiety,
sacrilegious,sacrilegus
Getae,Getae
Arab,
Arabian,Arabus
Parthian,Parthus
lever,vectis
of Gabii,Gabinus
unbolt,
open,resero
an assenting,
answering sound,adsensus
blow,conspiro
dormant,
quiet,inexcitus
wipe,
clean,tergeo
grease,arvina
whetstone,cos
an anvil,incus
Atina,Atina
Tibur (town),Tibur
of or from Crustumeri (town),Crustumerus
tower–crowned,turriger
Antemnae,Antemnae
made of willow,salignus
hurdle,
wicker work,crates
corselet,thorax
greave,
covering made of metal for the protection of the leg,ocrea
plowshare,vomer
boil again,
recast,recoquo
furnace,
forge,fornax
the sound of the trumpet,
the trumpet,classicum
square tablet or piece,tessera
Helicon,Helicon
despiser,contemptor
Mezentius,Mezentius
Lausus,Lausus
conqueror,debellator
of Agyll(town),Agyllinus
Aventinus,Aventinus
Rhea,Rhea
woman,mulier
of Laurentum,
Laurentian,Laurentius
Geryon,Geryon
of Tiryns (town),
Tirynthian,Tirynthius
of or from Iberia,
Iberian,
Spanish,Hiberus
javelin,pilum
staff or pole with an iron point,
pike,dolo
of the Sabelli or Sabines,Sabellus
uncombed,
untrimmed,impexus
of Tibur (town),Tiburtinus
Tiburtus,Tiburtus
Catillus,Catillus
Coras,Coras
the cloud–born,
name of the Centaurs,nubigenae
Homole,Homole
Othrys,Othrys
of Praeneste,Praenestinus
founder,fundator
Caeculus,Caeculus
legion,legio
Praeneste,Praeneste
Anio (Anien),Anio
of the Hernici,Hernicus
Anagnia,Anagnia
Amasenus river,Amasenus
an acorn,
leaden ball or bullet,glans
bluish,liveo
cap made of skin,galerus
boot or high shoe made of rawhide,pero
Messapus,Messapus
handle again,
gripe or grasp again,retracto
of Fescennia,
Fescennine,Fescenninus
of or from the Aequi,Aequus
Falisci,Falisci
Soracte,Soracte
of Flavinium or Flavina,Flavinius
Ciminus,Ciminus
of Capena,Capenus
pasture,
fodder,
food,pastus
of Asia,
esp. of town named 'Asia',Asius
Clausus,Clausus
pertaining the Claudii,Claudius
tribe,tribus
of Amiternum,Amiternus
ancient Sabines,Quirites
Eretum,Eretum
olive–bearing,olivifer
Mutusc(town),Mutusca
of Rosea,Roseus
Tetrica,Tetrica
Severus (name),Severus
Casperia,Casperia
of or from Foruli,Forulus
Himella,Himella
the Tiber river,Tiberis
Fabaris,Fabaris
Nursia,Nursia
of Ort(city),Ortinus
Allia,Allia
the beard of wheat,arista
Hermus,Hermus
Halaesus,Halaesus
of Mount Massicus,Massicus
heavy pronged hoe,rastrum
pertaining Sidicini,Sidicinus
Cales,Cales
shallow,vadosus
neighbor,accola
Vulturnus,Vulturnus
Saticulus,Saticulus
Oscan,Oscus
dart with thong on its shaft,aclys
short Spanish shield,caetra
hooked,
crooked,falcatus
unmentioned,indictus
Oebalus,Oebalus
Telon,Telon
Sebethis,Sebethis
Teleboae,Teleboae
Capreae,Capreae
Sarrastes,Sarrastes
Sarnus,Sarnus
Rufrae,Rufrae
Batulum,Batulum
Celemna,Celemna
fruit–producing,malifer
Abella,Abella
of the Teutons,
Teutonic,Teutonicus
farm of religious ceremonial,
form,ritus
slender javelin,cateia
the cork tree,suber
mountainous,montosus
Nersae,Nersae
Ufens,Ufens
hunting,venatus
of the Aequi,
Aequian,Aequiculus
of Marruvium (city),Marruvius
Archippus,Archippus
sending away,
shot,missus
Umbro,Umbro
grow strong,
able,evalesco
sleep–bringing,somnifer
Marsian,Marsus
Anguitia,Anguitia
glassy,
made of glass,vitreus
Fucinus,Fucinus
Hippolytus,Hippolytus
Virbius,Virbius
Arici(town near Rome),Aricia
Egeria,Egeria
appeasable,placabilis
stepmother,noverca
pull apart,
tear pieces,distraho
Paeonius,Paeonius
discoverer,
inventor,repertor
the healing art,medicina
Phoebigena,Phoebigena
send away,relego
of the sea,marinus
blow or breathe out,efflo
become harsh,
grow fierce,crudesco
Io,Io
decorate with mark,
adorn,insignio
plant upon or over,obsero
proof,
evidence,
argument,argumentum
Argus (Argos),Argus
armed with shield,clipeatus
make thick,
thicken,
close up,denseo
the ancients,
ancestors,veteres
Sacranus,Sacranus
of or from the Labici,Labicus
of Anxur,Anxurus
Feronia,Feronia
Satura,Satura
Volscian,
of or from the Volscians (tribe),Volscus
Camilla,Camilla
distaff,colus
wicker basket,
workbasket,calathus
look forth,
look forth upon,
gaze at,prospecto
bind together,internecto
swear together,
conspire,coniuro
husbandman,
worshipper,cultor
Venulus,Venulus
become frequent,
increase more and more,
spread abroad,increbresco
just as,
in as much as,sicut
vat or tub,
bowl,labrum
strike back,
reflect,repercutio
emit rays of light,
flash,radio
fly about,
flit around,pervolito
shady,
dark,umbrosus
carry,reveho
swelling,
of the mind,tumor
Arcas,Arcas
Pallas,Pallas
Euander,Evander
Pallanteum,Pallanteum
plowed fields,culta
detriment,incommodum
horned,corniger
of the same color,concolor
lie stretched out,procubo
flow back,refluo
mild,
ripe,mitis
striving,
toil,luctamen
anointed,
oiled,unctus
curl,
wave,
the act of bending or curling,flexus
son of Amphitruo,
Hercules,Amphitryoniades
peace–bringing,pacifer
stick to,
cling to,inhaereo
afraid,extimesco
Electra,Electra
Atlantis,Atlantis
Cyllene (mountain),Cyllene
lieutenant,
envoy,legatus
trial,
essay,
experiment,
approach,temptamentum
fasten,
fix,
settle for,
agree upon,
contract for,pango
pertaining Daunus,Daunius
wash against,adluo
below,infra
tested,
proved,spectatus
Hesione,Hesione
Salamis,Salamis
Arcadia,Arcadia
desirous,cupidus
Pheneos (–us),Pheneos
interweave,intertexo
shaggy,
hairy,villosus
expiatory,lustralis
religious awe,
superstition,superstitio
recess,recessus
half man,semihomo
Cacus,Cacus
moderately warm,
reek,tepeo
at some time,
at length,aliquando
untouched,
untried,intractatus
young,iuvencus
departure,abitus
guard,custodio
the gall bladder,
gall,fel
fortify,
make strong,emunio
an obstacle,
barrier,obex
rocky,saxeus
abrupt,praecisus
suitable,
convenient,opportunus
an impelling,
impulse,impulsus
leap asunder,
spring back or apart,dissulto
uncover,detego
millstone,
(meton.),molaris
vomit out or up,evomo
smoky,fumifer
squeeze,ango
drag away,abstraho
swear off,abiuro
robbery,
plundering,
pillage,rapina
dead body,cadaver
half wild,semifer
Potitius,Potitius
of Pinarius,Pinarius
poplar tree,
wreath of poplar,populus
cup,scyphus
declining,devexus
broad dish or plate,
charger,lanx
Salii,Salii
Oechali(town),Oechalia
Eurystheus,Eurystheus
having two types of limbs,bimembris
Hylaeus,Hylaeus
Pholus,Pholus
Nemea,Nemea
Typhoeus or Typhon,Typhoeus
of Lerna,
Lernaean,Lernaeus
throw to,adicio
founder,conditor
born in the land,indigena
unteachable,indocilis
worse,deterior
of debased color,decolor
Albula,Albula
Carmentis,Carmentis
of Carmentis,Carmentalis
Lupercal,Lupercal
of Parrhasia,Parrhasius
Pan,Pan
of Lycaeus (mountain),
Lycaean,Lycaeus
Argiletum,Argiletum
Tarpeian,
Capitoline,Tarpeius
pertaining the woods,
pastoral,silvestris
the goatskin shield of Jupiter or Minerva,aegis
town,oppidum
Ianiculum,Ianiculum
washed,
neat,lautus
Carinae (place),Carinae
Laurentes,Laurentes
born,natus
of Tithonus,Tithonius
bind fast,
bind,devincio
amber,
mixed metal of the color of amber,electrum
doubt,indubito
drive off or away from,abigo
career,curriculum
endure,tolero
wool,
allotment,pensum
having power over fire,ignipotens
skillfully made,fabrilis
Lipare or Lipar(island),Lipare
mass or bar of hot iron,strictura
Chalybes (people),Chalybes
pertaining Vulcan,Vulcanius
Brontes,Brontes
Steropes,Steropes
Pyracmon,Pyracmon
impart form to,
mold,informo
smooth,polio
unfinished,imperfectus
red and gold,rutilus
fear–bringing,horrifer
fasten together,conecto
cut off,deseco
mistress,magistra
wound–making,vulnificus
steel,chalybs
become fluid or liquid,
melt,liquesco
pair of bellows,
the bellows,follis
pair of tongs,forceps
lump,massa
Lemnius,Lemnius
of or belonging the morning,
morning,matutinus
tunic,tunica
bind under,
bind,subligo
panther,panthera
twist back,
bend back,retorqueo
go before,praecedo
allowed,licitus
saved,sospes
Etrurian,
Tuscan,
Etruscan,Tuscus
sound about,
raise din around,circumsono
Etrurian,
Tuscan,Etruscus
dead,mortuus
torture,tormentum
kill,neco
surround,circumsisto
Etruria,
Tuscany,Etruria
before,
present,praesum
an inspector of entrails,
diviner,haruspex
Maeonia,Maeonia
join under or to,
fasten,subiungo
Tarcho,Tarcho
frost,gelu
military service,militia
unexpectedly,improviso
dry,sudus
redden,
gleam,rutilo
surely,profecto
of yesterday,
yesterday's,hesternus
an announcement,nuntium
shine or glitter at the end,praefulgeo
fold over,
double,duplico
unsatisfied,inexpletus
Erulus,Erulus
deprive,viduo
who or what you please,quivis
wound,vulnero
cavalry,equitatus
dusty,pulvereus
going on four feet,quadrupedans
fetid,
foul–smelling,putris
hoof,ungula
Caere,Caere
Silvanus (name),Silvanus
lukewarm,
tepid,egelidus
separate,secerno
fatal,fatifer
take fire,
become glowing,inardesco
that can expressed,enarrabilis
that which is woven or plaited,
texture,textum
not afraid,impavidus
games in the Circus (Maximus),circensis
descendants or people of Romulus,
Romans,Romulidae
Tatius,Tatius
pig,
sow,porca
Mettus,Mettus
thorn,vepres
Porsenn(name),Porsenna
bridge,pons
Cocles,Cocles
Cloelia,Cloelia
Manlius,Manlius
stalk,culmus
(made of) silver,argenteus
goose,anser
made of twigs,virgatus
soldier's cloak,sagulum
milky,lacteus
Gallic javelin,gaesum
Luperci,Luperci
beat out,extundo
chariot,pilentum
Catilina,Catilina
projecting,
overhanging,minax
Agrippa,Agrippa
beaked,rostratus
Antonius,Antonius
red,ruber
Egypt,Aegyptos
Bactra,Bactra
Egyptian,Aegyptius
metallic rattle,sistrum
of all sorts,
of every kind,omnigenus
one who barks like dog,
barker,latrator
Anubis,Anubis
Arab,Arabs
Iapyx,Iapyx
examine,recognosco
ungird,
p.,discingo
Mulciber,Mulciber
African,
an inhabitant of Africa,Afer
Leleges,Leleges
Carian,
of Cariin the southwestern part of AsiMinor (> Caria),Car
arrow–bearing,sagittifer
Gelonian or Scythian,Gelonus
Euphrates,Euphrates
of or from the Morini,
people of Belgic Gaul,Morinus
Rhine,Rhenus
two–horned,bicornis
Dahae,Dahae
Araxes,Araxes
Pilumnus,Pilumnus
Thaumantias,Thaumantias
belonging to,
dwelling on the Palatine hill,Palatinus
Lydian,
Etruscan,Lydus
soothe,sedo
Ganges,Ganges
swing or hurl,attorqueo
ambush,insidior
sheepcote,ovile
an opening,caulae
bear the end,
endure,perpetior
bleating (of sheep),balatus
take fire,
fired,ignesco
fortification,vallum
presence,
protection,praesentia
lasting throughout the year,perennis
form,
shape,formo
troubled,
disquieted,anxius
world,
universe,
heavens,mundus
of Nereus,
Nereian,Nereius
Doto,Doto
Galatea,Galatea
pitch,pix
shine against,offulgeo
dip,
plunge,demergo
before (+ abl.),
in the face of,
in view of,prae
productive,
fertile,fertilis
commit wrong,
injure,pecco
get ready,apparo
care for,
attend to,
refresh,procuro
set before,obsido
100 each,centeni
vary,
diversify,
adorn with various colors,vario
without sleep,insomnis
lie out,
on guard,excubo
unshaven,
unshorn,intonsus
summon,accio
pertaining Pallanteum,Pallanteus
Opheltes,Opheltes
instruct,
train,
free from roughness,erudio
buy,emo
sacrifices/rites in honor of the dead,inferiae
pursue,persequor
immediately,confestim
leading two ways,bivius
destroy,deleo
promptly,
immediately,actutum
conquer completely,devinco
Arisba,Arisba
red,rubeo
6,
6th,sex
dissimilar,dissimilis
not saluted,insalutatus
weep,inlacrimo
Lycaon,Lycaon
exchange,permuto
first,
foremost,primoris
pluck asunder,discerpo
Rhamnes,Rhamnes
blow,
breathe forth noisily,proflo
rashly,temere
sob,singulto
make tepid or warm,
(pass.),tepefacio
Lamyrus,Lamyrus
Lamus,Lamus
unfed,impastus
insane,vesanus
inarticulate,
mute,mutus
rage wildly,
rave,perfuro
common people,plebs
Fadus,Fadus
Herbesus,Herbesus
Rhoetus,Rhoetus
Abaris,Abaris
excessive,nimius
complete,perfectus
bubble,
locket,
amulet,
boss,bulla
of Tibur (town),Tiburs
Remulus,Remulus
absent,
distant,absens
Caedicus,Caedicus
armed with shield,scutatus
Volcens,Volcens
faintly gleaming,
lurid,sublustris
separation,
parting,divortium
not seeing or knowing beforehand,imprudens
much entangled,perplexus
of Latona,
Latonian,Latonius
Hyrtacus,Hyrtacus
cupola,tholus
Sulmo,Sulmo
gasp,singultus
Tagus,Tagus
drive through,transadigo
lie down again,
sink down,recumbo
cut beneath,
cut,succido
become faint,languesco
rain,pluvia
burdened,
vexed,gravor
push,proturbo
move like wheel,
whirl about,roto
stab,confodio
dwell near or by,accolo
Numa,Numa
very much,nimis
winged,pennatus
announcing,
that which makes known,nuntius
hastening,festinus
numb,torpeo
Actor,Actor
give light through,
open,interluceo
missile,
projectile,
(pl.) gifts thrown crowd,missile
Calliope,Calliope
assault,
capture,expugno
consume,adedo
dig through,
run through,transfodio
Helenor,Helenor
Licymnia,Licymnia
without glory,inglorius
pleasantness,lepor
fracture,
piece broken off,fragmen
Lucetius,Lucetius
Emathion,Emathion
Liger,Liger
Asilas,Asilas
Ortygius (name),Ortygius
Itys,Itys
Clonius,Clonius
Dioxippus,Dioxippus
Promolus,Promolus
Idas,Idas
Privernus,Privernus
Themillas,Themillas
means of breathing,
of the lungs,spiramentum
Arcens,Arcens
hairpin,
needle,acus
iron rust,
the color of iron rust,
dusky or brown tint,ferrugo
Iberian of Spain,
(as subst.) an Iberian of the Caucusus,Hiberus
of Symaethum (river),Symaethius
Palici,Palici
sling,funda
cleave asunder,
split,diffindo
swift in flight,fugax
Numanus,Numanus
one who molds,fictor
awake,invigilo
weaken,debilito
bring together,comporto
saffron,
saffron color,crocum
idleness,
inactivity,desidia
something bound round,
chaplet,redimiculum
Dindyma,Dindyma
having two doors or openings,biforis
the larger of the shinbones,
pipe or flute,tibia
drum,tympanum
pertaining horses,equinus
only used in nom. and vocat.,
honored,mactus
rightly,
justly,iure
son of Aeneus or Aeneas,Aenides
